profile,months_active,bill_payment_ratio,qr_transaction_consistency,airtime_topup_frequency,psychometric_score,network_trust_score,avg_transaction_value,transaction_volatility,days_since_last_transaction,community_fraud_flag,risk_band
silver,15,0.547989883340573,0.3282509094741711,0.2567476988906621,2.0493612844714573,0.4169871754719808,2562,0.5926990447056957,11,0,1
platinum,20,0.9210954912145835,0.8835012168055785,0.8984897051113441,4.675982275586355,0.7009228999357626,48454,0.20176772596667575,3,0,3
gold,14,0.7442143452831751,0.5562997737052675,0.6353234467105012,3.6790221448928064,0.5912102998473185,14073,0.3513664669038953,11,0,2
gold,23,0.6358203646756603,0.7720478374153261,0.5227931774238482,3.448023793238198,0.6346043521885723,16545,0.22786512998192476,3,0,2
gold,33,0.7367322189963692,0.678685548439195,0.5949067125244881,4.081957475383632,0.5827181222244581,15383,0.33493826346863925,11,0,2
silver,6,0.6300126497425906,0.5770154003972171,0.2524254029590033,2.8669246112717643,0.30693603323037294,2614,0.45407031163901596,25,0,1
silver,10,0.5108895097391559,0.568618880293033,0.3380068239981963,2.4964443565376726,0.3742327246371988,2648,0.6577631987044019,17,0,1
platinum,29,0.8898906887446358,0.86479801222136,0.9011156375063236,4.506107554846751,0.7105766762333584,40654,0.179582793843001,6,0,3
silver,8,0.5124786388395028,0.3978960771964778,0.5335017349026044,3.0957472191513773,0.39046527882639076,4134,0.4138860428530359,27,0,1
gold,22,0.812643632003779,0.647952723654293,0.6089602170552196,3.7501098632238343,0.6297033132640703,8019,0.18174010782724198,10,0,2
platinum,25,0.8649977330742795,0.820849393210362,0.7757526249065146,4.831863113251422,0.7715547515444154,49758,0.21176520674597488,4,0,3
refused,0,0.16301717517368647,0.20627200177691954,0.05343977909900994,1.8549809793081147,0.10142685648911716,332,0.757119942840193,35,0,0
refused,2,0.029531456877552965,0.06441045263886172,0.1517752019882084,1.3439818619315327,0.17437861152578787,395,0.6943807156778107,35,1,0
gold,15,0.834578932162829,0.6784269638038263,0.6965893759109401,3.6515285333871934,0.6289180799077385,5713,0.42885171161044466,7,0,2
refused,1,0.02385501843203608,0.3322677079837234,0.1276864687256446,1.3832542363585958,0.05322372517537087,809,0.8207240702827816,60,1,0
platinum,19,0.900483132233309,0.900457669492506,0.8130086085960396,4.472891965633182,0.9718467691502737,38669,0.031092099750127555,3,0,3
silver,6,0.5639657015231315,0.5267753743875412,0.4526799604522376,2.080793171682645,0.5038199260226266,2854,0.5294577645998287,13,0,1
gold,31,0.7125146598565563,0.5526788244238398,0.693393702923663,3.247185821026168,0.6915280130398579,6298,0.20488059638526376,3,0,2
gold,34,0.6601328962950371,0.5636831767312465,0.5618939098177201,3.1363752464360632,0.6060970878574157,12641,0.27238878066171796,6,0,2
platinum,49,0.8912097695538863,0.813435079983142,0.95213572188308,4.176887145143854,0.96728319984911,22869,0.22955977166885927,3,0,3
platinum,18,0.9800303057966262,0.8496452885514304,0.7601077430646137,4.981236374344304,0.7234794973492781,10929,0.19533046393682627,4,0,3
gold,23,0.6055165371705726,0.6147260686982849,0.5394365963936132,4.1370781515888515,0.4711382033000875,18348,0.38131151107345646,11,0,2
silver,8,0.4969681233152522,0.5791432775891004,0.3325163343041501,2.6510978917964434,0.3677197306723343,6647,0.6460934523561046,22,0,1
gold,21,0.8065852027375466,0.7166714129731283,0.6983248685922456,3.038983916028198,0.5294448965334957,16219,0.19893440253500363,13,0,2
platinum,49,0.9470272542503085,0.9888819451154547,0.9079581822468042,4.66630688583504,0.6376144417737065,19714,0.18932755178360972,1,0,3
gold,31,0.769090266968181,0.5899699408416104,0.506875371670345,3.7538479165116527,0.461867251968784,19312,0.18058576487408323,8,0,2
gold,24,0.6556690197807712,0.7653545115238793,0.5606439567688501,3.2804285385904364,0.5533789787180915,19106,0.33452738621099654,11,0,2
silver,14,0.5988567245865124,0.5735319845516098,0.38867657285323015,2.313627263238095,0.3601224852235104,7537,0.4292626420870882,21,0,1
platinum,47,0.8762995404834008,0.8903897202598079,0.9648718807412384,4.859415793280589,0.7288432016916742,27373,0.05222068100129093,3,0,3
gold,35,0.708460980713811,0.5896841908435775,0.5260706260086531,3.2796227572762016,0.6180347949028046,7670,0.3420581605611096,10,0,2
silver,13,0.35466876387761476,0.45733481834167555,0.4798365254035391,3.284979523709468,0.34727727610490894,1128,0.5658493157684972,29,1,1
platinum,50,0.9301635255598785,0.95180716910777,0.8600535775899086,4.97074995767067,0.6108700064363376,42792,0.21210634477263118,6,0,3
silver,12,0.4514856776629727,0.32776663375830845,0.3064440781628227,2.6698989520229404,0.34278791911690903,2036,0.4275823450805859,23,0,1
gold,20,0.6859894216394213,0.6020788475021295,0.5042018313972721,3.7536365574834445,0.473552960536083,12432,0.15601581293520256,8,0,2
silver,14,0.4562058914096033,0.44446183430897235,0.2909870629296256,3.110778409426801,0.4586917774129411,2917,0.5319098702530435,20,0,1
silver,15,0.4723983086744457,0.3791026375786467,0.46736220221829444,2.143933632419885,0.4502752065395682,7125,0.38927047836797496,25,0,1
gold,33,0.6483588357391206,0.7380285831742437,0.5103314714229282,3.653789610808118,0.6886633175779944,14341,0.23257083177933674,12,0,2
platinum,20,0.9251559825872888,0.8863056286272886,0.8002026636235713,4.002584014844983,0.7485688007492183,29086,0.16945330007751105,2,0,3
gold,19,0.7380915344543085,0.687665114809141,0.5288480042236207,3.5515377020795116,0.6444306381783215,16236,0.3665930885395593,8,0,2
gold,22,0.6314887990948396,0.7643826519379809,0.6555455820135586,3.4888894576256226,0.5678517229444207,8139,0.4213143403996571,8,0,2
gold,19,0.6958038414868128,0.7319077844249222,0.5078012841525636,3.1513651896193826,0.6507160545950844,15939,0.356593515679317,5,0,2
platinum,37,0.9377724298488208,0.9801144602472771,0.8627435907158102,4.724317469676661,0.611745663640957,39689,0.1968872714646948,2,0,3
gold,13,0.8127876838564954,0.7845160348920328,0.6471840812747898,3.796188414154452,0.6531902059006979,19021,0.3831612742052557,12,0,2
platinum,48,0.901439029641739,0.9753330755724899,0.7765919574185295,4.928317532848577,0.8635300280560282,14727,0.06851789733554775,5,0,3
gold,34,0.8110530813215358,0.7378197310934418,0.5865679842114344,3.188644660268345,0.5878038030518469,18492,0.34153652119564315,9,0,2
silver,10,0.5219830066259611,0.5241522511618951,0.4265577044180091,2.1762079104092886,0.39883650824243344,7454,0.5044760275399675,25,0,1
gold,29,0.7027976189673728,0.608182087228888,0.5145331175162313,3.9397920348334834,0.7228330992109893,14305,0.1612656960180137,6,0,2
silver,14,0.5832336884760234,0.5691142164630573,0.2753927821636754,2.3697819437590524,0.4128706394432858,4436,0.6254698288966282,9,0,1
silver,7,0.5750277238560917,0.3674625275417087,0.4185044168093831,2.027401972414515,0.29959733019416257,2365,0.4641647714472682,15,1,1
platinum,26,0.9247371546773411,0.8543373942138008,0.9000914550972722,4.1805945981753005,0.6550095099268062,26566,0.18361098301889786,5,0,3
gold,22,0.7773597161584936,0.5781476166322986,0.6563559651857452,3.552807349985992,0.49941926882431853,12785,0.22502474067418254,9,0,2
platinum,59,0.8624336982540031,0.8205962958662631,0.8186635251639905,4.501152999182009,0.735910988624754,16344,0.052296366351981954,3,0,3
silver,7,0.6435735184578122,0.5433318120600478,0.5059435949675775,3.1935485490072306,0.4363222265411302,3190,0.6410024667524488,14,0,1
platinum,45,0.8507950009596408,0.9595978644286767,0.9606701876621713,4.151569371587674,0.9565920062494027,15590,0.13817676892963632,2,0,3
platinum,26,0.9244841786024617,0.8748870739440844,0.9464538842222323,4.343560474775704,0.9148506410406416,27858,0.07495013189130897,1,0,3
platinum,52,0.8810026539815118,0.9509270583720233,0.7776064992093723,4.766656135200406,0.9918586860135534,43154,0.06689816918199287,6,0,3
gold,31,0.6566304065090264,0.5728554979542846,0.5652441013961863,3.8525061780148944,0.524343732872072,14632,0.37150538313635845,7,0,2
platinum,42,0.9886964995335394,0.9957862871231922,0.924748491730385,4.211982490902239,0.6646479245143485,49919,0.049231426113357096,6,0,3
gold,29,0.8293170166444201,0.7773005340516218,0.6615914656218038,3.1840954588669055,0.5638096794612559,14950,0.43833548040649206,13,0,2
silver,17,0.3536187553467202,0.30713301069056587,0.45896411928571124,2.282732074907958,0.32952742057823503,3224,0.572058598914461,29,0,1
silver,9,0.5324639817138725,0.44314801392347447,0.3477490059812184,2.1420280620918843,0.3855197754628125,3968,0.47479467829092464,6,1,1
silver,13,0.37896514357932354,0.36967971773925756,0.42944231961115986,3.0858840067895983,0.45531562737762205,3705,0.6558369216980182,18,1,1
silver,6,0.4937648772300549,0.39630645788234,0.41063749268780236,3.109016499432957,0.4971955175355137,3795,0.3655214016837604,23,0,1
silver,11,0.4080630119718718,0.558195566216285,0.31523862507741635,2.737568860235108,0.5487536805148819,3690,0.41675103855166085,23,1,1
gold,30,0.6403047029937806,0.6500782090432485,0.6434523751731512,4.158731797657061,0.5303005311582892,8216,0.18289088476055593,9,0,2
refused,5,0.37105348779242947,0.20456359632043122,0.29574117681707646,2.117608921887233,0.17591520662786952,818,0.9341672018896803,39,0,0
platinum,19,0.8889924794281394,0.9266481549821921,0.7372659900184177,4.079965394359302,0.8570698630689695,25996,0.16015379588722184,3,0,3
gold,22,0.7353175277354195,0.5631859880405544,0.6325719575269331,3.3587113801179997,0.5959215106608535,6461,0.16881665142433763,12,0,2
refused,5,0.08990351117547545,0.22545274816189018,0.11233496326153045,2.3792879192787173,0.222736580308456,961,0.6733637854469403,22,1,0
gold,33,0.6990781563745552,0.5671101773106566,0.6509654916724662,4.188771284606615,0.5570169507926719,11633,0.22209369308900234,13,0,2
silver,8,0.5320579423402786,0.30670996034832876,0.2849200953491128,2.994594573693788,0.343303101546778,3600,0.641495082503393,23,0,1
silver,12,0.5435029446474702,0.3667059057630943,0.46099159205901347,3.463157434780356,0.4795205723131112,3495,0.4143815962465844,14,0,1
gold,21,0.6392031763292014,0.6097665960187575,0.5595718796780422,3.966143050505598,0.5239044741726906,5636,0.2837336242678411,12,0,2
platinum,52,0.9048035229511087,0.9464543614369291,0.7954334660854359,4.539556220495506,0.7780984449139152,34035,0.17592494490726274,2,0,3
silver,9,0.4182472672607187,0.5314289966978809,0.2695403504331883,3.3098659186119814,0.3983907821246768,2083,0.6408971678912936,21,0,1
refused,2,0.11806241552873545,0.08829079367064986,0.26558481313277527,1.2713537311868695,0.2779443302134209,1186,0.9891251445880859,15,1,0
gold,31,0.8364927224613998,0.5612878411030731,0.600575104013117,4.15922575095625,0.6938198712914039,5386,0.19012820852310064,4,0,2
refused,3,0.15700172691832429,0.13313262796346562,0.1777991850400484,1.4114205643376978,0.2855902866910209,926,0.885833388484184,17,0,0
silver,10,0.4918942944112208,0.4521611810303455,0.4283645147834972,3.00151092651243,0.2619958386393522,7541,0.40381076119852505,22,0,1
gold,22,0.6041481201581494,0.7354944323784965,0.6075080287280692,3.9106417613015396,0.7483692770053574,9217,0.3170196923277654,6,0,2
silver,17,0.4229819253412096,0.4954467460588839,0.31241486446753003,2.9029816919708153,0.4284328644372505,2459,0.6767154771816453,25,1,1
platinum,29,0.9425895568145938,0.8136499410708183,0.8397438421060746,4.149237777950177,0.8952276493354068,43132,0.1190839333252747,0,0,3
silver,8,0.6471122628063912,0.3987232250670096,0.5081805249580872,3.0293749037862607,0.3525129061390685,5090,0.3593697049960947,19,0,1
gold,23,0.6010468609069894,0.7662677748438484,0.6972353594567389,3.9394183415839894,0.5012304780010011,18542,0.28414815135919913,6,1,2
silver,8,0.43131889704210913,0.4233765563730987,0.29278001614890714,2.8623658823106592,0.37040440127155544,5224,0.5212452790641628,28,1,1
platinum,54,0.9766661008950444,0.8729394498914612,0.8565190139908639,4.48601550297754,0.625796508499667,18549,0.18975132063048275,0,0,3
gold,25,0.8245966166460087,0.6938983571600206,0.6826459372558541,3.5854802343351624,0.6206764217534149,9300,0.366386180692148,8,0,2
refused,4,0.0769901461614536,0.28512905770791763,0.27342879265146025,1.3741769004286486,0.2294512191308257,529,0.8673941709227115,34,1,0
silver,7,0.3572720777067169,0.34087560421691454,0.2675688131561435,3.3258383563116576,0.33909846734182497,4401,0.6452041552826591,12,0,1
platinum,46,0.8593512043766862,0.8910287370072313,0.7969391971210835,4.322215503444628,0.6296963491953546,12092,0.06633153438886674,5,0,3
gold,23,0.7646653387349417,0.7173047574812167,0.5891651099654032,3.4987533384349865,0.47336369672738726,7506,0.32078441488515735,6,0,2
gold,28,0.6373123674353685,0.6537864134981864,0.5696103910954641,3.1519645506220493,0.5799752796927083,14677,0.30377517093975315,2,0,2
platinum,23,0.9951991099756351,0.8803160472850975,0.8789456424956265,4.277902097248868,0.7878975051962736,24027,0.06261697469812474,5,0,3
gold,31,0.609817353560413,0.6348101652934591,0.5671632729283069,3.964432142252763,0.47956405542388275,12939,0.35367025266906227,5,0,2
gold,33,0.7203194878048093,0.729811300143958,0.528276710843268,3.3147291861779817,0.7138388080535677,15207,0.4292694433114289,13,0,2
platinum,54,0.8548473926664476,0.9696256190933767,0.8784329912130808,4.122035052124395,0.9587831721694138,36762,0.04067493595214147,6,0,3
silver,8,0.6164569858892561,0.5495664191270189,0.3813792291542113,2.147578238760454,0.3419143110808869,1391,0.5797445969803855,17,0,1
gold,17,0.7968429895373182,0.7273472054560965,0.6980570341169883,3.952746101658709,0.7217270371909343,18960,0.35407132615313497,13,0,2
gold,17,0.7372182003856499,0.5672592342278437,0.5527102958993555,3.18793537787118,0.7361110879475123,5864,0.2870816549694747,5,0,2
silver,6,0.46693259588668623,0.4958440100442729,0.33401596168496694,2.0637181499477015,0.5093238973200787,6547,0.4589358384025089,19,1,1
gold,28,0.635867364254505,0.5798452528345492,0.589594331276438,3.597827159008775,0.7006715115271946,7373,0.4229180513802592,7,0,2
silver,9,0.5668703022343334,0.31917339628474234,0.43885309664579497,2.191023164563828,0.4090998268208903,4870,0.37235652435166094,19,0,1
refused,1,0.27256282401537507,0.2459963475118972,0.20834392258601783,2.230749067246358,0.23799293196474625,1670,0.639906849048856,56,1,0
gold,28,0.7620583672019615,0.7918177975925744,0.6406554455464903,3.4281245884191014,0.4602893703909935,5710,0.36260425155357157,2,0,2
gold,17,0.6060012612112222,0.6705043349442332,0.6161537167228843,3.872595371688166,0.6644106949146773,16688,0.3990577689208714,7,0,2
platinum,38,0.9065928947863109,0.999870699913167,0.715509051172458,4.898900824006235,0.8512952441853125,38182,0.1885620649205202,0,0,3
gold,30,0.6692673124283499,0.5913749436659139,0.5337498876796459,3.0573376376176866,0.6661000107497979,13127,0.24909230626706352,7,0,2
gold,24,0.8424309081994943,0.6214064971405608,0.5754403564915277,3.747544853020058,0.48502437083063865,5256,0.3718865053958985,3,0,2
silver,11,0.5354131037371213,0.36782975808800766,0.43453797476509354,3.4381319243223554,0.40203501447469425,5207,0.6117110373264197,7,0,1
silver,10,0.5860000846624889,0.30264955302682034,0.42383452577460695,2.1115964365579227,0.3795092336922799,3867,0.38615516723464793,14,0,1
platinum,21,0.8630935269384513,0.8073463874853227,0.9278032983768598,4.614978240341133,0.933326828589205,37990,0.012958949779932255,5,0,3
gold,21,0.6236047244151202,0.6380817635631348,0.673599918379018,3.6529512023557213,0.6519024498866031,12309,0.22495613882349888,2,0,2
silver,17,0.43368985832605816,0.5507728746617864,0.4808309984803289,3.1341074153326423,0.48405025666753676,2150,0.38511586862422403,16,1,1
platinum,40,0.9993896863045494,0.9727036281225914,0.9572080276277496,4.634960045591033,0.9150852062110835,27297,0.13612058320006573,0,0,3
platinum,32,0.9861540559522819,0.9721264035781468,0.9390393483592082,4.86468619203354,0.8170183213581692,34323,0.17693033756688187,2,0,3
refused,0,0.11559316169671985,0.34316070979910207,0.09857022555513624,1.059201344611503,0.18686284470618109,243,0.9303421683437808,47,1,0
gold,24,0.7705479223137747,0.7502346803853577,0.665278062320111,3.914625013432899,0.7304466121331403,15976,0.18678841499340199,4,0,2
platinum,33,0.9545442193549633,0.8090201354440647,0.9777024492642135,4.413416449295261,0.7086275059004159,18244,0.12619889957613203,3,0,3
silver,6,0.6407747416467526,0.5752553905648712,0.28877430819676786,2.7538504651840965,0.37921159950952155,2933,0.5511644917293914,5,0,1
gold,33,0.6992480405518685,0.7787503844368818,0.6966681536828453,3.6116712903458157,0.509172799850105,18873,0.16339836491366963,4,0,2
gold,33,0.7350748516903749,0.5865052548242407,0.5225006261053263,3.7434991113925045,0.6122296893901629,11468,0.4053011300391748,7,0,2
silver,8,0.5588104196687397,0.4953576924452582,0.2630784765377783,2.6697168615246216,0.5059335472710174,1395,0.3924566465978072,18,1,1
platinum,26,0.8613038590528693,0.8805100087193961,0.7130984973122083,4.232645538562681,0.9919129831418088,17684,0.18856624333675567,2,0,3
silver,8,0.36456999591778877,0.5500618894631322,0.5463978977339851,2.99292437971984,0.29519792146230056,2455,0.3921340376711169,12,0,1
platinum,53,0.9650792279662858,0.8588089358441944,0.7977776391856224,4.942387019102233,0.716235023922542,18036,0.2017413727209984,3,0,3
refused,5,0.33870250679801583,0.21532962463798475,0.22163276436225438,2.015003133498825,0.1741937401079851,229,0.7091268315053681,40,0,0
